 schemaname |   tablename   |        policyname        | permissive |      roles      |  cmd   |                  qual                   |               with_check                
------------+---------------+--------------------------+------------+-----------------+--------+-----------------------------------------+-----------------------------------------
 BlogPost              | authenticated | INSERT
 BlogPost              | authenticated | REFERENCES
 BlogPost              | authenticated | SELECT
 BlogPost              | authenticated | TRIGGER
 BlogPost              | authenticated | TRUNCATE
 BlogPost              | authenticated | UPDATE
 BlogPost              | service_role  | DELETE
 BlogPost              | service_role  | INSERT
 BlogPost              | service_role  | REFERENCES
 BlogPost              | service_role  | SELECT
 BlogPost              | service_role  | TRIGGER
 BlogPost              | service_role  | TRUNCATE
 BlogPost              | service_role  | UPDATE
 Favorite              | anon          | DELETE
 Favorite              | anon          | INSERT
 Favorite              | anon          | REFERENCES
 Favorite              | anon          | SELECT
 Favorite              | anon          | TRIGGER
 Favorite              | anon          | TRUNCATE
 Favorite              | anon          | UPDATE
 Favorite              | authenticated | DELETE
 Favorite              | authenticated | INSERT
 Favorite              | authenticated | REFERENCES
 Favorite              | authenticated | SELECT
 Favorite              | authenticated | TRIGGER
 Favorite              | authenticated | TRUNCATE
 Favorite              | authenticated | UPDATE
 Favorite              | service_role  | DELETE
 Favorite              | service_role  | INSERT
 Favorite              | service_role  | REFERENCES
 Favorite              | service_role  | SELECT
 Favorite              | service_role  | TRIGGER
 Favorite              | service_role  | TRUNCATE
 Favorite              | service_role  | UPDATE
 ImportQueue           | anon          | DELETE
 ImportQueue           | anon          | INSERT
 ImportQueue           | anon          | REFERENCES
 ImportQueue           | anon          | SELECT
 ImportQueue           | anon          | TRIGGER
 ImportQueue           | anon          | TRUNCATE
 ImportQueue           | anon          | UPDATE
 ImportQueue           | authenticated | DELETE
 ImportQueue           | authenticated | INSERT
 ImportQueue           | authenticated | REFERENCES
 ImportQueue           | authenticated | SELECT
 ImportQueue           | authenticated | TRIGGER
 ImportQueue           | authenticated | TRUNCATE
 ImportQueue           | authenticated | UPDATE
 ImportQueue           | service_role  | DELETE
 ImportQueue           | service_role  | INSERT
 ImportQueue           | service_role  | REFERENCES
 ImportQueue           | service_role  | SELECT
 ImportQueue           | service_role  | TRIGGER
 ImportQueue           | service_role  | TRUNCATE
 ImportQueue           | service_role  | UPDATE
 MarketplaceConnection | anon          | DELETE
 MarketplaceConnection | anon          | INSERT
 MarketplaceConnection | anon          | REFERENCES
 MarketplaceConnection | anon          | SELECT
 MarketplaceConnection | anon          | TRIGGER
 MarketplaceConnection | anon          | TRUNCATE
 MarketplaceConnection | anon          | UPDATE
 MarketplaceConnection | authenticated | DELETE
 MarketplaceConnection | authenticated | INSERT
 MarketplaceConnection | authenticated | REFERENCES
 MarketplaceConnection | authenticated | SELECT
 MarketplaceConnection | authenticated | TRIGGER
 MarketplaceConnection | authenticated | TRUNCATE
 MarketplaceConnection | authenticated | UPDATE
 MarketplaceConnection | service_role  | DELETE
 MarketplaceConnection | service_role  | INSERT
 MarketplaceConnection | service_role  | REFERENCES
 MarketplaceConnection | service_role  | SELECT
 MarketplaceConnection | service_role  | TRIGGER
 MarketplaceConnection | service_role  | TRUNCATE
 MarketplaceConnection | service_role  | UPDATE
 MarketplaceOffer      | anon          | DELETE
 MarketplaceOffer      | anon          | INSERT
 MarketplaceOffer      | anon          | REFERENCES
 MarketplaceOffer      | anon          | SELECT
 MarketplaceOffer      | anon          | TRIGGER
 MarketplaceOffer      | anon          | TRUNCATE
 MarketplaceOffer      | anon          | UPDATE
 MarketplaceOffer      | authenticated | DELETE
 MarketplaceOffer      | authenticated | INSERT
 MarketplaceOffer      | authenticated | REFERENCES
 MarketplaceOffer      | authenticated | SELECT
 MarketplaceOffer      | authenticated | TRIGGER
 MarketplaceOffer      | authenticated | TRUNCATE
 MarketplaceOffer      | authenticated | UPDATE
 MarketplaceOffer      | service_role  | DELETE
 MarketplaceOffer      | service_role  | INSERT
 MarketplaceOffer      | service_role  | REFERENCES
 MarketplaceOffer      | service_role  | SELECT
 MarketplaceOffer      | service_role  | TRIGGER
 MarketplaceOffer      | service_role  | TRUNCATE
 MarketplaceOffer      | service_role  | UPDATE
 PriceAlert            | anon          | DELETE
 PriceAlert            | anon          | INSERT
 PriceAlert            | anon          | REFERENCES
 PriceAlert            | anon          | SELECT
 PriceAlert            | anon          | TRIGGER
 PriceAlert            | anon          | TRUNCATE
 PriceAlert            | anon          | UPDATE
 PriceAlert            | authenticated | DELETE
 PriceAlert            | authenticated | INSERT
 PriceAlert            | authenticated | REFERENCES
 PriceAlert            | authenticated | SELECT
 PriceAlert            | authenticated | TRIGGER
 PriceAlert            | authenticated | TRUNCATE
 PriceAlert            | authenticated | UPDATE
 PriceAlert            | service_role  | DELETE
 PriceAlert            | service_role  | INSERT
 PriceAlert            | service_role  | REFERENCES
 PriceAlert            | service_role  | SELECT
 PriceAlert            | service_role  | TRIGGER
 PriceAlert            | service_role  | TRUNCATE
 PriceAlert            | service_role  | UPDATE
 PriceAlertEvent       | anon          | DELETE
 PriceAlertEvent       | anon          | INSERT
 PriceAlertEvent       | anon          | REFERENCES
 PriceAlertEvent       | anon          | SELECT
 PriceAlertEvent       | anon          | TRIGGER
 PriceAlertEvent       | anon          | TRUNCATE
 PriceAlertEvent       | anon          | UPDATE
 PriceAlertEvent       | authenticated | DELETE
 PriceAlertEvent       | authenticated | INSERT
 PriceAlertEvent       | authenticated | REFERENCES
 PriceAlertEvent       | authenticated | SELECT
 PriceAlertEvent       | authenticated | TRIGGER
 PriceAlertEvent       | authenticated | TRUNCATE
 PriceAlertEvent       | authenticated | UPDATE
 PriceAlertEvent       | service_role  | DELETE
 PriceAlertEvent       | service_role  | INSERT
 PriceAlertEvent       | service_role  | REFERENCES
 PriceAlertEvent       | service_role  | SELECT
 PriceAlertEvent       | service_role  | TRIGGER
 PriceAlertEvent       | service_role  | TRUNCATE
 PriceAlertEvent       | service_role  | UPDATE
 PriceHistory          | anon          | DELETE
 PriceHistory          | anon          | INSERT
 PriceHistory          | anon          | REFERENCES
 PriceHistory          | anon          | SELECT
 PriceHistory          | anon          | TRIGGER
 PriceHistory          | anon          | TRUNCATE
 PriceHistory          | anon          | UPDATE
 PriceHistory          | authenticated | DELETE
 PriceHistory          | authenticated | INSERT
 PriceHistory          | authenticated | REFERENCES
 PriceHistory          | authenticated | SELECT
 PriceHistory          | authenticated | TRIGGER
 PriceHistory          | authenticated | TRUNCATE
 PriceHistory          | authenticated | UPDATE
 PriceHistory          | service_role  | DELETE
 PriceHistory          | service_role  | INSERT
 PriceHistory          | service_role  | REFERENCES
 PriceHistory          | service_role  | SELECT
 PriceHistory          | service_role  | TRIGGER
 PriceHistory          | service_role  | TRUNCATE
 PriceHistory          | service_role  | UPDATE
 Product               | anon          | DELETE
 Product               | anon          | INSERT
 Product               | anon          | REFERENCES
 Product               | anon          | SELECT
 Product               | anon          | TRIGGER
 Product               | anon          | TRUNCATE
 Product               | anon          | UPDATE
 Product               | authenticated | DELETE
 Product               | authenticated | INSERT
 Product               | authenticated | REFERENCES
 Product               | authenticated | SELECT
 Product               | authenticated | TRIGGER
 Product               | authenticated | TRUNCATE
 Product               | authenticated | UPDATE
 Product               | service_role  | DELETE
 Product               | service_role  | INSERT
 Product               | service_role  | REFERENCES
 Product               | service_role  | SELECT
 Product               | service_role  | TRIGGER
 Product               | service_role  | TRUNCATE
 Product               | service_role  | UPDATE
 ProductOpportunity    | anon          | DELETE
 ProductOpportunity    | anon          | INSERT
 ProductOpportunity    | anon          | REFERENCES
 ProductOpportunity    | anon          | SELECT
 ProductOpportunity    | anon          | TRIGGER
 ProductOpportunity    | anon          | TRUNCATE
 ProductOpportunity    | anon          | UPDATE
 ProductOpportunity    | authenticated | DELETE
 ProductOpportunity    | authenticated | INSERT
 ProductOpportunity    | authenticated | REFERENCES
 ProductOpportunity    | authenticated | SELECT
 ProductOpportunity    | authenticated | TRIGGER
 ProductOpportunity    | authenticated | TRUNCATE
 ProductOpportunity    | authenticated | UPDATE
 ProductOpportunity    | service_role  | DELETE
 ProductOpportunity    | service_role  | INSERT
 ProductOpportunity    | service_role  | REFERENCES
 ProductOpportunity    | service_role  | SELECT
 ProductOpportunity    | service_role  | TRIGGER
 ProductOpportunity    | service_role  | TRUNCATE
 ProductOpportunity    | service_role  | UPDATE
 RawMarketplaceListing | anon          | DELETE
 RawMarketplaceListing | anon          | INSERT
 RawMarketplaceListing | anon          | REFERENCES
 RawMarketplaceListing | anon          | SELECT
 RawMarketplaceListing | anon          | TRIGGER
 RawMarketplaceListing | anon          | TRUNCATE
 RawMarketplaceListing | anon          | UPDATE
 RawMarketplaceListing | authenticated | DELETE
 RawMarketplaceListing | authenticated | INSERT
 RawMarketplaceListing | authenticated | REFERENCES
 RawMarketplaceListing | authenticated | SELECT
 RawMarketplaceListing | authenticated | TRIGGER
 RawMarketplaceListing | authenticated | TRUNCATE
 RawMarketplaceListing | authenticated | UPDATE
 RawMarketplaceListing | service_role  | DELETE
 RawMarketplaceListing | service_role  | INSERT
 RawMarketplaceListing | service_role  | REFERENCES
 RawMarketplaceListing | service_role  | SELECT
 RawMarketplaceListing | service_role  | TRIGGER
 RawMarketplaceListing | service_role  | TRUNCATE
 RawMarketplaceListing | service_role  | UPDATE
 SearchRequest         | anon          | DELETE
 SearchRequest         | anon          | INSERT
 SearchRequest         | anon          | REFERENCES
 SearchRequest         | anon          | SELECT
 SearchRequest         | anon          | TRIGGER
 SearchRequest         | anon          | TRUNCATE
 SearchRequest         | anon          | UPDATE
 SearchRequest         | authenticated | DELETE
 SearchRequest         | authenticated | INSERT
 SearchRequest         | authenticated | REFERENCES
 SearchRequest         | authenticated | SELECT
 SearchRequest         | authenticated | TRIGGER
 SearchRequest         | authenticated | TRUNCATE
 SearchRequest         | authenticated | UPDATE
 SearchRequest         | service_role  | DELETE
 SearchRequest         | service_role  | INSERT
 SearchRequest         | service_role  | REFERENCES
 SearchRequest         | service_role  | SELECT
 SearchRequest         | service_role  | TRIGGER
 SearchRequest         | service_role  | TRUNCATE
 SearchRequest         | service_role  | UPDATE
 SocialPost            | anon          | DELETE
 SocialPost            | anon          | INSERT
 SocialPost            | anon          | REFERENCES
 SocialPost            | anon          | SELECT
 SocialPost            | anon          | TRIGGER
 SocialPost            | anon          | TRUNCATE
 SocialPost            | anon          | UPDATE
 SocialPost            | authenticated | DELETE
 SocialPost            | authenticated | INSERT
 SocialPost            | authenticated | REFERENCES
 SocialPost            | authenticated | SELECT
 SocialPost            | authenticated | TRIGGER
 SocialPost            | authenticated | TRUNCATE
 SocialPost            | authenticated | UPDATE
 SocialPost            | service_role  | DELETE
 SocialPost            | service_role  | INSERT
 SocialPost            | service_role  | REFERENCES
 SocialPost            | service_role  | SELECT
 SocialPost            | service_role  | TRIGGER
 SocialPost            | service_role  | TRUNCATE
 SocialPost            | service_role  | UPDATE
 _prisma_migrations    | anon          | DELETE
 _prisma_migrations    | anon          | INSERT
 _prisma_migrations    | anon          | REFERENCES
 _prisma_migrations    | anon          | SELECT
 _prisma_migrations    | anon          | TRIGGER
 _prisma_migrations    | anon          | TRUNCATE
 _prisma_migrations    | anon          | UPDATE
 _prisma_migrations    | authenticated | DELETE
 _prisma_migrations    | authenticated | INSERT
 _prisma_migrations    | authenticated | REFERENCES
 _prisma_migrations    | authenticated | SELECT
 _prisma_migrations    | authenticated | TRIGGER
 _prisma_migrations    | authenticated | TRUNCATE
 _prisma_migrations    | authenticated | UPDATE
 _prisma_migrations    | service_role  | DELETE
 _prisma_migrations    | service_role  | INSERT
 _prisma_migrations    | service_role  | REFERENCES
 _prisma_migrations    | service_role  | SELECT
 _prisma_migrations    | service_role  | TRIGGER
 _prisma_migrations    | service_role  | TRUNCATE
 _prisma_migrations    | service_role  | UPDATE
 notifications         | authenticated | DELETE
 notifications         | authenticated | INSERT
 notifications         | authenticated | REFERENCES
 notifications         | authenticated | SELECT
 notifications         | authenticated | TRIGGER
 notifications         | authenticated | TRUNCATE
 notifications         | authenticated | UPDATE
 notifications         | service_role  | DELETE
 notifications         | service_role  | INSERT
 notifications         | service_role  | REFERENCES
 notifications         | service_role  | SELECT
 notifications         | service_role  | TRIGGER
 notifications         | service_role  | TRUNCATE
 notifications         | service_role  | UPDATE
 price_alerts          | authenticated | DELETE
 price_alerts          | authenticated | INSERT
 price_alerts          | authenticated | REFERENCES
 price_alerts          | authenticated | SELECT
 price_alerts          | authenticated | TRIGGER
 price_alerts          | authenticated | TRUNCATE
 price_alerts          | authenticated | UPDATE
 price_alerts          | service_role  | DELETE
 price_alerts          | service_role  | INSERT
 price_alerts          | service_role  | REFERENCES
 price_alerts          | service_role  | SELECT
 price_alerts          | service_role  | TRIGGER
 price_alerts          | service_role  | TRUNCATE
 price_alerts          | service_role  | UPDATE
(427 linhas)

     owner      | objtype | schema |                                                                   acl                                                                    
----------------+---------+--------+------------------------------------------------------------------------------------------------------------------------------------------
 supabase_admin | S       | public | postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin
 supabase_admin | f       | public | postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin
 supabase_admin | r       | public | postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin
 postgres       | S       | public | postgres=rwU/postgres,anon=rwU/postgres,authenticated=rwU/postgres,service_role=rwU/postgres
 postgres       | f       | public | postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
 postgres       | r       | public | postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres
(6 linhas)

